"epsilon","zeta","nu_short[1]","nu_short[2]","nu_short[3]","nu_short[4]","nu_short[5]","nu_short[6]","nu_short[7]","nu_short[8]","nu_short[9]","nu_short[10]","inoculum","beta_short[1]","beta_short[2]","beta_short[3]","r","alpha","gamma","x0","k0","x1","k1","x2","k2","x3","k3","x4","k4","u1","u2","u3","u4"
0.0545438,0.804741,0.000616371,0.000416261,0.000644722,0.000786727,0.00119359,0.00155666,0.00278349,0.00586229,0.0131342,0.0382052,0.000103403,0.36682,0.957195,1,51.1891,0.432083,0.287124,27.5999,0.323249,64.861,1.66038,180.809,1.34115,262.191,0.996747,298.061,1.46937,0.21698,0.412506,0.240115,0.503835
0.0487461,0.765231,0.000343367,0.000286311,0.000417006,0.000927018,0.00126535,0.00166517,0.00312679,0.00687713,0.0154209,0.0492368,0.000140667,0.554693,0.97913,1,53.8476,0.31208,0.268542,29.258,2.1498,63.7081,2.96427,178.398,1.75473,260.557,0.296173,296.66,0.627996,0.21585,0.433086,0.222328,0.462098
0.0470657,0.811545,0.000304951,0.00022907,0.000360491,0.000766094,0.00105462,0.00144817,0.00270983,0.00561172,0.0121987,0.0395998,0.00011086,0.548877,0.976418,1,49.9271,0.440694,0.263903,28.6095,0.873637,64.012,0.6711,180.139,1.04329,262.806,0.437386,296.058,1.8322,0.218427,0.419271,0.2347,0.48056
0.0574658,0.774622,0.000330567,0.000300943,0.000548941,0.000971974,0.00136193,0.00178448,0.00328799,0.00723536,0.015567,0.0469332,0.000125244,0.505332,0.981927,1,51.9569,0.309357,0.315127,28.5519,0.624875,62.2268,2.06322,177.761,2.18391,261.845,0.370987,297.547,0.356632,0.219745,0.423766,0.234894,0.498222
0.0510542,0.816391,0.000199309,0.000237144,0.000338385,0.000729062,0.0010215,0.00128176,0.00246872,0.00540821,0.0120044,0.0356124,0.000151946,0.604732,0.979686,1,56.3819,0.354126,0.292755,28.6901,1.0387,62.4906,0.982522,179.146,1.55571,263.487,0.616749,296.687,0.451832,0.221254,0.441592,0.261451,0.531635
0.0542938,0.881622,0.000271788,0.000163378,0.000348504,0.000933112,0.00125363,0.00175988,0.00333353,0.00680979,0.0149764,0.0456847,0.000112304,0.695078,0.967793,1,61.8022,0.371217,0.324253,28.1166,0.715598,64.1613,1.6162,178.959,1.60777,261.462,0.580284,295.17,1.38294,0.206167,0.417353,0.248526,0.467381
0.0595417,0.820187,0.000288479,0.000309537,0.000494961,0.000970953,0.00134913,0.00174355,0.00327676,0.00689237,0.0147655,0.0460475,9.67709e-05,0.522981,0.952881,1,64.2757,0.361758,0.325637,28.1635,0.836751,62.1249,1.37378,179.587,1.15183,262.962,2.97034,295.786,1.55589,0.209919,0.411582,0.239911,0.445864
0.056269,0.789357,0.000324466,0.000243001,0.000370478,0.000930269,0.00115071,0.00165557,0.00307179,0.00643673,0.0137622,0.0424955,0.00013716,0.603864,0.940495,1,69.1497,0.330196,0.312149,28.6771,0.489545,63.1653,2.82995,179.379,0.623736,258.516,0.963504,299.973,1.65464,0.231129,0.440093,0.28214,0.517738
0.0539859,0.717156,0.000191977,0.000194961,0.000350308,0.000563978,0.000886011,0.0011026,0.00206346,0.00427888,0.00912407,0.0278829,0.000179275,0.44587,0.967653,1,55.3982,0.337668,0.280182,28.4486,0.562676,59.8296,0.640505,179.913,2.06294,259.896,0.647953,296.821,0.678458,0.23516,0.459461,0.311807,0.55939
0.0538347,0.679028,0.000397021,0.000286812,0.000409739,0.000605932,0.000868409,0.00119572,0.00215036,0.0046496,0.00981333,0.0304002,0.000166407,0.409258,0.981141,1,75.2652,0.319418,0.272746,28.5331,0.454858,61.2642,0.518379,180.014,0.682749,260.027,1.36788,297.061,3.55163,0.234634,0.445509,0.285309,0.522378
0.0493582,0.640804,0.000256543,0.000291898,0.000315641,0.000719632,0.000988492,0.00130893,0.00248531,0.00527686,0.0117113,0.0363764,0.000169628,0.487271,0.987845,1,68.021,0.283893,0.249071,29.1852,0.827345,61.0928,3.09882,179.483,1.69069,261.767,0.384375,298.912,0.315982,0.228421,0.434215,0.234113,0.509389
0.0462024,0.863232,0.000221087,0.000163232,0.000369104,0.000745204,0.00104129,0.00137976,0.00261637,0.00555785,0.0116922,0.0359911,0.000121621,0.515153,0.972799,1,51.0435,0.461048,0.262596,28.3156,1.08889,65.7114,0.892093,179.047,1.04268,261.28,1.73094,295.975,3.80598,0.208886,0.421689,0.242933,0.486203
0.049315,0.786492,0.000331106,0.00019558,0.000433891,0.000816975,0.00109451,0.00150767,0.0027555,0.00567488,0.0129543,0.0392393,0.000107418,0.490682,0.972853,1,65.0258,0.428246,0.272164,28.9433,0.683379,61.783,0.975011,178.978,1.25864,260.133,0.885132,299.29,0.446597,0.227826,0.432401,0.270618,0.517321
0.052945,0.666277,0.000274466,0.000204565,0.000274247,0.000772007,0.000981549,0.0013745,0.00251623,0.00548432,0.0114102,0.0363462,0.000119027,0.588588,0.969512,1,45.1196,0.303416,0.257521,28.0127,3.36645,63.9579,1.56641,178.618,0.825216,261.111,0.78324,295.631,1.93966,0.189998,0.37869,0.209763,0.40712
0.0643821,0.857845,0.000382858,0.000306918,0.000423588,0.00124604,0.00178149,0.0023401,0.00453245,0.00887693,0.0201967,0.0600184,8.82556e-05,0.627292,0.908543,1,57.5426,0.332548,0.354644,27.6779,0.562851,65.1738,0.961038,177.77,2.21933,262.115,0.352235,296.961,0.702456,0.196339,0.394921,0.210752,0.432499
0.0636274,0.830631,0.000565476,0.000487551,0.000662147,0.00119615,0.00150115,0.00219765,0.00388406,0.00836883,0.0175825,0.0579165,9.26565e-05,0.456769,0.983494,1,58.316,0.327106,0.352345,28.3591,5.10124,63.7221,2.33937,178.811,0.799143,262.22,2.38375,294.703,0.773095,0.204856,0.407228,0.216668,0.451774
0.0627662,0.797728,0.000389124,0.000463158,0.000797418,0.00111499,0.00155538,0.0020834,0.00385947,0.00791325,0.017447,0.0556759,0.000119349,0.407369,0.967864,1,50.3377,0.286888,0.336533,28.9555,1.16371,65.1794,1.83862,178.481,1.09469,260.792,1.00619,296.676,0.504149,0.213735,0.425078,0.231297,0.463191
0.0515069,0.699229,0.000288386,0.000176668,0.000344351,0.00093721,0.00126921,0.00168059,0.00317598,0.0062346,0.0137859,0.0416822,7.83681e-05,0.645785,0.886113,1,58.1939,0.395957,0.245079,27.0887,0.428861,63.8876,0.936061,179.032,0.360237,260.194,0.609996,298.944,0.460171,0.185816,0.361005,0.190491,0.402072
0.0524913,0.714767,0.000240244,0.000283736,0.000426829,0.000809696,0.00110863,0.00151678,0.00280546,0.00572876,0.012138,0.0386094,8.71777e-05,0.522968,0.920967,1,56.6364,0.426579,0.258162,27.3497,0.381897,61.7184,4.76167,177.46,1.61334,262.066,3.02974,297.068,7.70793,0.204523,0.378732,0.233322,0.409191
0.0520147,0.724328,0.0004871,0.000422088,0.000631824,0.000723598,0.00099496,0.00129606,0.0025216,0.0050619,0.0112887,0.034513,0.00012777,0.346532,0.979933,1,63.8025,0.348271,0.25674,27.7229,0.715452,63.8427,0.329187,179.974,1.02036,262.506,0.259053,297.376,0.255135,0.198101,0.403597,0.208055,0.472307
0.0531782,0.826023,0.000585032,0.00065801,0.000857206,0.00109117,0.00151313,0.00202795,0.00393436,0.00794459,0.0171412,0.0561598,7.6597e-05,0.38899,0.965108,1,49.8918,0.402007,0.284257,28.4828,1.14701,64.6049,6.43375,179.096,0.421137,261.956,0.741395,295.516,0.306083,0.198297,0.395864,0.188443,0.409507
0.0608672,0.786928,0.000617899,0.000495059,0.000795655,0.00120927,0.00168918,0.00230064,0.00398605,0.00873118,0.0188092,0.0604365,7.96835e-05,0.445899,0.949959,1,44.3969,0.333486,0.319356,28.456,0.66443,62.949,1.11741,179.131,0.953755,259.301,0.474271,296.663,0.358226,0.204855,0.401332,0.213695,0.414624
0.0507425,0.700868,0.00021782,0.000221779,0.000316757,0.000644327,0.000893446,0.00116344,0.00216517,0.00494276,0.0102965,0.031426,0.000149794,0.544713,0.988531,1,76.2964,0.320708,0.259934,28.2451,0.904942,63.6711,0.773304,178.867,1.19985,259.872,0.96915,296.936,0.398131,0.206106,0.413063,0.242401,0.480933
0.0501532,0.781915,0.000204081,0.000176564,0.000274532,0.000733587,0.00100285,0.00136696,0.00257647,0.00516176,0.0116482,0.0354564,0.00013128,0.666999,0.961869,1,51.2909,0.373856,0.277942,27.8707,0.622729,63.049,1.95988,179.892,0.414171,261.059,1.00979,297.546,0.921884,0.213623,0.41554,0.257629,0.496291
0.0469668,0.766536,0.00021997,0.000158614,0.00030613,0.000768978,0.00101073,0.00139488,0.00261804,0.0054162,0.0122798,0.0362411,0.000144637,0.620826,0.937298,1,63.2276,0.366529,0.252893,28.5713,1.12188,63.1701,3.444,180.134,0.500099,258.663,2.51687,301.199,0.286117,0.215081,0.430113,0.251009,0.528924
0.0508661,0.808502,0.000445657,0.00035895,0.000525293,0.000984638,0.00124336,0.00166614,0.00309895,0.00655913,0.01439,0.0464098,0.000144936,0.46402,0.998353,1,54.4155,0.336135,0.288287,28.7911,1.10412,63.0787,0.603527,179.078,1.57622,261.374,0.306344,295.343,4.99127,0.2246,0.443534,0.239908,0.477711
0.0473837,0.831167,0.000284059,0.000165014,0.000319268,0.000847353,0.00125289,0.00168433,0.00312068,0.00688511,0.014983,0.0462624,0.000146987,0.69304,0.961421,1,46.9556,0.349294,0.279122,28.668,2.27617,62.8388,3.39137,180.177,0.993252,261.041,1.54736,297.763,0.328053,0.221075,0.439369,0.236552,0.499325
0.0611857,0.897102,0.000761997,0.000618507,0.000948595,0.000922435,0.00152087,0.0019851,0.00354253,0.00753953,0.01666,0.0510764,0.000100434,0.352131,0.971611,1,58.6041,0.400392,0.347284,27.5982,0.620898,62.5358,0.531252,178.835,1.69567,262.103,0.631687,299.286,3.81802,0.214545,0.42543,0.26325,0.50622
0.0562765,0.607083,0.000326797,0.000275591,0.000418687,0.000906816,0.00104765,0.00143779,0.00272634,0.00544798,0.0116762,0.0370606,0.000143928,0.468503,0.90923,1,70.31,0.279713,0.260834,28.9611,0.463914,60.0126,2.61765,177.767,1.28834,260.269,1.20449,297.965,0.363536,0.230267,0.421485,0.25186,0.45688
0.0569782,0.682702,0.00034109,0.000246441,0.000434895,0.000777046,0.00106485,0.00146798,0.00275944,0.00553086,0.0115284,0.0373303,0.000149103,0.491021,0.939083,1,54.2426,0.295051,0.281162,28.2181,0.513245,60.1794,2.2311,177.805,0.811779,261.533,1.93697,298.067,0.83217,0.213994,0.42214,0.23948,0.488319
0.0451297,0.715884,0.000386778,0.000304962,0.000447477,0.000745167,0.000966029,0.00135611,0.00250658,0.00544418,0.0121527,0.0372858,0.000152688,0.452631,0.996745,1,59.339,0.338718,0.232366,28.3945,2.6903,63.4211,1.19517,180.831,2.38779,258.457,0.446557,297.791,1.71214,0.203605,0.420099,0.221767,0.44171
0.0570882,0.780097,0.000446421,0.000425411,0.000584391,0.000975977,0.00141912,0.00177823,0.00336233,0.00684923,0.0146296,0.0462964,0.000128576,0.467006,0.926102,1,66.1992,0.309183,0.294368,28.0052,0.677638,63.2468,1.40541,178.518,0.596332,260.345,0.49316,299.144,0.574728,0.207439,0.416638,0.228809,0.456784
0.0453656,0.750812,0.000379207,0.000240272,0.000435095,0.000594438,0.000883127,0.00110315,0.00209788,0.00444337,0.00988008,0.0297386,0.000168677,0.40869,0.991623,1,56.5522,0.374675,0.243633,29.3764,1.66982,63.4716,1.06017,180.135,0.504508,261.834,0.336523,297.142,2.40465,0.233968,0.452559,0.268539,0.525922
0.0625754,0.736924,0.000556615,0.000303139,0.000499948,0.00104148,0.00136266,0.00196742,0.00352621,0.00741535,0.0165546,0.0516703,9.5141e-05,0.526893,0.963037,1,59.5835,0.292698,0.31625,27.4573,0.73914,63.6927,1.25909,178.769,0.586926,260.909,0.325892,296.508,0.817198,0.187211,0.376648,0.202161,0.408682
0.0449914,0.843065,0.000581477,0.000317359,0.000579413,0.00100212,0.00141061,0.00193659,0.00344647,0.0074226,0.0159966,0.0522723,8.78205e-05,0.483744,0.956628,1,50.6515,0.492527,0.255182,29.345,0.654119,63.1905,0.476229,179.366,2.79361,259.53,1.93323,298.485,0.956325,0.226365,0.426249,0.2441,0.464983
0.0665544,0.762451,0.000447071,0.0002871,0.000528017,0.00101829,0.00136504,0.00188363,0.0033918,0.0073222,0.0162627,0.0500553,0.000132017,0.506609,0.984585,1,78.3494,0.265594,0.361372,28.6857,1.35402,62.7352,4.78848,178.55,0.552941,260.224,0.316165,297.305,1.32024,0.218013,0.432884,0.253059,0.480373
0.045165,0.725431,0.000357159,0.000218445,0.000441486,0.000654408,0.0008798,0.00127781,0.00228562,0.00474661,0.0104105,0.033012,0.000120147,0.43773,0.968124,1,61.6119,0.433652,0.232275,28.6519,0.638018,61.7732,0.443624,179.376,2.98306,260.908,1.29204,297.998,0.586779,0.219547,0.417238,0.253453,0.475965
0.0611013,0.86518,0.0004105,0.000360582,0.000514536,0.00102212,0.00139802,0.00199071,0.00356318,0.00718765,0.0162867,0.0481861,0.00011561,0.522246,0.949753,1,53.8683,0.327888,0.339664,27.9878,1.63909,65.4603,0.612972,179.436,0.520336,259.95,0.359152,296.489,0.646229,0.198762,0.419176,0.221904,0.470542
0.0594482,0.855237,0.000462441,0.000336862,0.000570968,0.00107236,0.0015249,0.00200881,0.00370892,0.00740828,0.0169388,0.0502389,0.000104273,0.513992,0.928126,1,60.3689,0.351096,0.323107,28.1439,0.892315,67.0595,1.03975,179.237,0.466385,260.315,0.594619,296.44,0.663361,0.20205,0.409749,0.223234,0.428225
0.0537097,0.836728,0.000344871,0.000390192,0.000516191,0.000866905,0.00113184,0.0015384,0.00286954,0.00580029,0.012048,0.0379117,9.0493e-05,0.428337,0.941178,1,53.357,0.431132,0.280033,27.5309,0.910345,64.9839,4.84744,180.927,4.80445,258.354,1.53692,297.058,0.382346,0.189334,0.393538,0.235297,0.449422
0.0498734,0.79411,0.000341065,0.000215673,0.000438536,0.000803888,0.00111873,0.00141602,0.00272573,0.00538439,0.0120246,0.0362219,0.000102629,0.480761,0.937843,1,61.4142,0.419444,0.257591,28.0611,0.710762,66.3751,3.36894,181.089,1.03563,258.712,1.49999,297.124,0.602063,0.199064,0.402706,0.229696,0.42611
0.0481238,0.852591,0.000400477,0.000500039,0.000603036,0.000948986,0.00128272,0.00187418,0.00331728,0.00648909,0.0139506,0.0432951,8.70467e-05,0.436768,0.901149,1,59.7197,0.521874,0.255407,28.741,1.45074,64.335,1.91803,179.969,2.66343,259.612,0.942552,294.09,1.12377,0.212306,0.419264,0.230608,0.408792
0.0530872,0.80217,0.000407689,0.000275301,0.000575933,0.000967318,0.00130848,0.00178156,0.00341337,0.00645326,0.0143233,0.0439687,9.95955e-05,0.463443,0.921044,1,50.3816,0.375812,0.276266,28.7116,0.791065,64.3613,0.800579,180.999,1.85203,259.263,2.61609,292.96,1.78055,0.209028,0.415686,0.219537,0.395127
0.0493622,0.873073,0.00027204,0.000190454,0.000415714,0.000804969,0.00111288,0.00150088,0.00263948,0.00586722,0.0123781,0.0386775,0.00014129,0.537504,0.969097,1,51.3948,0.400567,0.286942,28.4058,1.126,64.291,2.04562,179.738,0.866518,262.738,0.325349,297.219,0.784379,0.221469,0.442191,0.242407,0.548212
0.0484207,0.717144,0.000680366,0.000721718,0.000813556,0.000755297,0.000988442,0.00139383,0.00238402,0.00499187,0.0111529,0.033308,0.000117892,0.256784,0.946935,1,59.5726,0.406106,0.234193,28.6108,1.23319,62.0282,1.20929,178.783,2.02366,260.44,2.89379,296.889,2.01638,0.214928,0.416247,0.236092,0.454506
0.0494866,0.816693,0.000324248,0.000327539,0.000451964,0.000701382,0.000979368,0.00127324,0.00248098,0.00505715,0.0107551,0.0335147,0.000114221,0.43449,0.976049,1,57.1708,0.433867,0.265207,27.9517,1.13477,65.7914,2.08256,180.167,0.866922,259.739,0.604035,299.101,1.12273,0.203085,0.411033,0.260591,0.48311
0.0529273,0.796843,0.000278801,0.000184635,0.00042451,0.000780056,0.00103276,0.00145036,0.00256256,0.00553081,0.0113545,0.036705,0.000108188,0.510843,0.966435,1,60.205,0.392626,0.280729,27.5621,0.522352,65.0288,0.785419,182.362,1.17695,257.732,0.431231,297.146,3.86643,0.197835,0.408854,0.240244,0.477895
0.0443014,0.816451,0.000304884,0.000230619,0.000590291,0.000831046,0.00121719,0.001545,0.00285448,0.0060045,0.013887,0.0415616,0.000107417,0.471897,0.978489,1,45.8431,0.446412,0.243853,28.7595,1.53395,63.848,1.32233,177.172,1.36394,261.467,2.20779,299.83,0.288378,0.202509,0.412944,0.217845,0.481536
0.0433024,0.784909,0.000297219,0.000378844,0.000419036,0.000804283,0.00106168,0.00137144,0.00265318,0.00527972,0.0120974,0.036845,0.000132447,0.507505,0.936942,1,44.2234,0.440233,0.228268,28.3146,2.41354,63.9704,1.83256,178.702,1.66859,261.809,0.847377,298.926,0.282205,0.210143,0.413124,0.218581,0.477942
0.0636258,0.695005,0.000325141,0.000240908,0.000315852,0.000834118,0.00110047,0.00151767,0.00276123,0.00579905,0.0132618,0.0399775,0.00012466,0.556845,0.991757,1,66.9399,0.26533,0.321501,27.7863,0.560951,63.6252,1.40118,178.444,1.30985,261.835,0.902984,298.319,0.395555,0.195881,0.390819,0.232883,0.472009
0.0567831,0.622453,0.000302066,0.000234209,0.00048089,0.000821357,0.00117986,0.00157826,0.0028775,0.00584649,0.0123062,0.0385072,8.52568e-05,0.463104,0.918593,1,45.9448,0.314059,0.246819,27.56,0.49927,62.6382,2.17871,179.904,1.32312,258.329,0.332583,297.486,0.740407,0.183267,0.360329,0.190939,0.391781
0.0426867,0.739806,0.000253184,0.000171825,0.00035731,0.000670917,0.000967581,0.00124959,0.00237583,0.00503297,0.0109681,0.0347207,0.000149466,0.563963,0.960957,1,54.8498,0.41637,0.232292,29.1175,0.855624,61.5125,1.08327,180.505,0.577265,261.455,0.482952,299.165,2.7869,0.233706,0.446845,0.252812,0.545548
0.0558657,0.84465,0.000380736,0.000359865,0.000495907,0.000949298,0.00142525,0.00183648,0.00343113,0.00716079,0.0159352,0.0483162,7.12113e-05,0.493837,0.972472,1,53.0018,0.395387,0.306211,28.4187,1.50582,65.4057,2.24553,178.986,3.05023,260.563,0.473075,296.252,1.82447,0.190273,0.386191,0.214184,0.425434
0.0626489,0.845895,0.000474727,0.000391167,0.000514038,0.00127653,0.00159571,0.00222743,0.0040957,0.0081509,0.0176561,0.0567514,8.47342e-05,0.508816,0.939473,1,53.9101,0.379307,0.346684,27.5801,0.335661,62.5678,0.547881,178.861,0.370347,260.783,0.619486,297.103,1.04636,0.213863,0.406967,0.24009,0.451529
0.054647,0.84449,0.000425371,0.000285893,0.000544171,0.000945482,0.00139693,0.0018538,0.00351822,0.00680599,0.0146316,0.0447491,9.43232e-05,0.445857,0.913368,1,49.9487,0.397555,0.285926,28.1862,1.6664,64.5707,4.39694,177.946,0.679151,259.735,0.815601,296.972,1.13452,0.194897,0.400487,0.219899,0.421113
0.0536337,0.854781,0.00042334,0.000286358,0.000571087,0.000912102,0.00139355,0.00183063,0.00350536,0.00670064,0.0144663,0.0438959,9.23296e-05,0.459654,0.921431,1,48.4522,0.412991,0.284325,28.2561,1.77207,64.24,4.55688,178.087,0.974776,259.85,0.848363,296.892,0.938378,0.19044,0.399547,0.227746,0.432089
0.0522608,0.815884,0.00032576,0.000242516,0.000381859,0.000838194,0.0013283,0.00171289,0.0033805,0.00675627,0.0146427,0.0469355,0.000120894,0.570657,0.941488,1,54.2006,0.369994,0.29448,28.8629,0.752935,62.6382,0.887689,179.335,1.93327,259.655,0.390378,298.579,1.18001,0.232141,0.440761,0.2588,0.507106
0.0450511,0.77259,0.000197898,0.000164786,0.000343718,0.000867349,0.001055,0.00149287,0.00263633,0.00578264,0.0127904,0.0415855,0.000132919,0.643355,0.984822,1,44.4272,0.401761,0.259123,28.7289,0.639587,61.2031,3.52965,178.49,1.27668,261.387,0.367054,295.374,1.18484,0.229104,0.436762,0.239662,0.488031
0.0434455,0.804297,0.000226216,0.000191792,0.00026694,0.000837753,0.00108631,0.00149263,0.002644,0.00579365,0.0129222,0.0413981,0.00012991,0.662324,0.969953,1,45.4451,0.423184,0.251122,28.5799,0.584373,60.6622,2.67317,178.628,1.21735,261.727,0.435118,295.63,1.15218,0.217001,0.434412,0.232736,0.463791
0.0447606,0.748195,0.000263271,0.000262196,0.000318621,0.000722613,0.000981102,0.0013386,0.00264319,0.00536639,0.0119869,0.0374254,0.000125988,0.582631,0.974178,1,67.2387,0.379344,0.242506,29.3375,1.54407,63.8917,1.2892,178.872,2.537,262.324,0.433474,298.264,1.88437,0.216824,0.418522,0.240539,0.457857
0.0456702,0.737907,0.000295662,0.000240668,0.000377242,0.000680677,0.000942158,0.00130628,0.00250215,0.00508944,0.0113079,0.0353974,0.000132327,0.560884,0.971595,1,65.8911,0.367023,0.242804,29.218,1.27389,63.5098,0.864678,178.577,1.25061,263.148,0.540764,298.705,3.67625,0.213524,0.417186,0.238358,0.467004
0.0468739,0.781371,0.000300893,0.000307599,0.000525179,0.000741294,0.000982574,0.00133829,0.0023861,0.00514858,0.0111457,0.0350153,0.000136573,0.391071,0.96343,1,69.2669,0.402484,0.244767,28.461,0.6572,63.8417,2.36433,179.821,3.99642,259.951,0.423763,297.936,0.927332,0.207463,0.428955,0.24277,0.474989
0.0518787,0.691981,0.000444825,0.000339759,0.000526224,0.000858195,0.00123432,0.0015605,0.0029709,0.00632125,0.0139975,0.0434793,0.000124198,0.483428,0.969798,1,47.595,0.310496,0.259186,28.0445,0.920989,61.1247,0.695195,177.962,0.416377,260.487,1.07881,297.819,0.824887,0.201659,0.399014,0.215386,0.423931
0.0512074,0.685061,0.000342541,0.00026892,0.000460674,0.000821397,0.0011247,0.00147315,0.00276742,0.00583154,0.0131549,0.0404493,0.000114377,0.473256,0.959282,1,47.0398,0.331447,0.249989,28.0686,0.830822,61.6037,0.77976,177.932,0.351602,260.58,0.915639,297.082,2.11799,0.197268,0.393615,0.204992,0.43822
0.049737,0.865697,0.000319617,0.000262767,0.000392834,0.000969159,0.00127109,0.00177698,0.0033701,0.00718977,0.0151162,0.0488739,0.000122625,0.594519,0.957705,1,62.8122,0.398376,0.290537,28.3278,0.916164,64.0268,2.22131,179.241,4.06131,260.191,0.34599,297.02,0.731593,0.220463,0.432183,0.243914,0.473653
0.0527418,0.900863,0.000327231,0.000303342,0.000477435,0.00105827,0.00149621,0.0019155,0.00360705,0.00754179,0.0168612,0.0534565,0.000105463,0.561475,0.989277,1,46.6317,0.398416,0.319554,28.7465,1.00508,64.93,2.76909,179.256,1.69944,260.479,0.303716,294.933,2.98044,0.21985,0.433968,0.241141,0.477684
0.0524651,0.65874,0.000357617,0.000337406,0.000506449,0.000576707,0.000834889,0.00107577,0.00197776,0.00408798,0.00888394,0.0272105,0.000149417,0.345886,0.971727,1,61.7455,0.324304,0.2435,27.9372,0.991441,62.703,1.17322,177.803,0.28995,258.528,3.2026,297.243,0.586596,0.197658,0.401554,0.244694,0.480411
